title,entity,label
Arzneimittel-Sicherheitspolitik für Deutschland: Wie können wir unsere Abhängigkeit reduzieren?,Deutschland,LOC
Die Zukunft der Arzneimittelversorgung in Deutschland: Wie können wir uns unabhängiger von China machen?,Deutschland,LOC
Die Zukunft der Arzneimittelversorgung in Deutschland: Wie können wir uns unabhängiger von China machen?,China,LOC
Chinesische Dominanz in der Arzneimittelproduktion: Mögliche Lösungen für eine nachhaltigere Versorgung in Deutschland,Chinesische,MISC
Chinesische Dominanz in der Arzneimittelproduktion: Mögliche Lösungen für eine nachhaltigere Versorgung in Deutschland,Deutschland,LOC
Die COVID-19-Pandemie und ihre Auswirkungen auf die globale Arzneimittelversorgung: Wie kann Deutschland handeln?,COVID-19-Pandemie,MISC
Die COVID-19-Pandemie und ihre Auswirkungen auf die globale Arzneimittelversorgung: Wie kann Deutschland handeln?,Deutschland,LOC
Arzneimittel-Sicherheit: Wie können wir uns von China unabhängiger machen?,China,LOC
Die Bedeutung der heimischen Pharmaindustrie für eine stabile Arzneimittelversorgung in Deutschland,Deutschland,LOC
Innovation und Forschung: Schlüssel zur Reduzierung der Abhängigkeit von China bei der Arzneimittelversorgung,China,LOC
Die deutsche Pharmaindustrie im Zeitalter globaler Versorgungsengpässe: Wie können wir handeln?,deutsche,MISC
Nachhaltige Arzneimittelversorgung in Deutschland: Wie stellen wir uns auf künftige Herausforderungen ein?,Deutschland,LOC
Krisenreserve und nationaler Arzneimittelsvorrat: Wie kann Deutschland für zukünftige Pandemien gewappnet sein?,Arzneimittelsvorrat,LOC
Krisenreserve und nationaler Arzneimittelsvorrat: Wie kann Deutschland für zukünftige Pandemien gewappnet sein?,Deutschland,LOC
Die globale Abhängigkeit von China bei der Arzneimittelversorgung: Wie können wir langfristig stabile Lieferketten aufbauen?,China,LOC
Lokale Produktion und internationale Zusammenarbeit: Schlüssel zur nachhaltigen Arzneimittelversorgung in Deutschland,Deutschland,LOC
Resilienz und Nachhaltigkeit: Schlüsselbegriffe für eine stabile Arzneimittelversorgung in Deutschland,Deutschland,LOC
Zusammenarbeit und Innovation: Schlüssel zur Reduzierung der Abhängigkeit von China bei der Arzneimittelversorgung in Deutschland,China,LOC
Zusammenarbeit und Innovation: Schlüssel zur Reduzierung der Abhängigkeit von China bei der Arzneimittelversorgung in Deutschland,Deutschland,LOC
Umweltschützer warnen: Die Erde in Gefahr - was ist zu tun?,Erde,LOC
Umweltabkommen auf internationaler Ebene - ein Schritt in die richtige Richtung?,Umweltabkommen,PER
Umweltauswirkungen: Fakten über den Zustand unserer Erde,Erde,LOC
"Tennis, Fußball und Leichtathletik: Talente im deutschen Sportsommer",deutschen,MISC
"Tennis, Fußball und Leichtathletik: Talente im deutschen Sportsommer",Sportsommer,LOC
Das deutsche Nationalteam: Triumph und Stärke in der Welt des Fußballs,deutsche Nationalteam,ORG
Alexander Zverev und Angelique Kerber: Grand Slam-Siege und deutsches Tennis-Wunder,Alexander Zverev,PER
Alexander Zverev und Angelique Kerber: Grand Slam-Siege und deutsches Tennis-Wunder,Angelique Kerber,PER
Alexander Zverev und Angelique Kerber: Grand Slam-Siege und deutsches Tennis-Wunder,Grand Slam-Siege,ORG
Alexander Zverev und Angelique Kerber: Grand Slam-Siege und deutsches Tennis-Wunder,deutsches,MISC
Ein Blick auf Deutschlands vielfältige Sportszene,Deutschlands,LOC
"Nadine Müller, Julian Reus und Raphael Holzdeppe: Leichtathletik-Talente in Deutschland",Nadine Müller,PER
"Nadine Müller, Julian Reus und Raphael Holzdeppe: Leichtathletik-Talente in Deutschland",Julian Reus,PER
"Nadine Müller, Julian Reus und Raphael Holzdeppe: Leichtathletik-Talente in Deutschland",Raphael Holzdeppe,PER
"Nadine Müller, Julian Reus und Raphael Holzdeppe: Leichtathletik-Talente in Deutschland",Leichtathletik-Talente,PER
"Nadine Müller, Julian Reus und Raphael Holzdeppe: Leichtathletik-Talente in Deutschland",Deutschland,LOC
Deutschland im Fokus: Erfolge und Trends im nationalen und internationalen Sport,Deutschland,LOC
"Olympiagold, Fußballweltmeister und Grand Slam-Sieger: Deutsche Erfolgsgeschichte in verschiedenen Disziplinen",Olympiagold,MISC
"Olympiagold, Fußballweltmeister und Grand Slam-Sieger: Deutsche Erfolgsgeschichte in verschiedenen Disziplinen",Fußballweltmeister,MISC
"Olympiagold, Fußballweltmeister und Grand Slam-Sieger: Deutsche Erfolgsgeschichte in verschiedenen Disziplinen",Grand Slam-Sieger,MISC
Ein Paradies für Wintersportler: Die deutsche Alpenlandschaft bietet ideale Bedingungen,deutsche,MISC
Junge Talente und erfahrene Stars: Das deutsche Nationalteam im Wandel der Zeit,Junge Talente,MISC
Junge Talente und erfahrene Stars: Das deutsche Nationalteam im Wandel der Zeit,deutsche,MISC
Die Zukunft des deutschen Sports: Talentförderung und Erfolgsaussicht auf internationaler Ebene,deutschen,MISC
Eiskanal-Olympiasieger: Felix Loch und Natalie Geisenberger begeistern weiterhin,Eiskanal-Olympiasieger,MISC
Eiskanal-Olympiasieger: Felix Loch und Natalie Geisenberger begeistern weiterhin,Felix Loch,PER
Eiskanal-Olympiasieger: Felix Loch und Natalie Geisenberger begeistern weiterhin,Natalie Geisenberger,PER
Sport als wichtiger Teil der deutschen Kultur und Lebensweise,Sport,LOC
Sport als wichtiger Teil der deutschen Kultur und Lebensweise,deutschen,MISC
"Deutschland, Land des Wintersports: Erfolgsgeschichte in Rodeln, Bobfahren und Skeleton",Deutschland,LOC
Vom Wintersport bis zum Fußball: Deutsche Sportlerinnen und -sportler überzeugen auf allen Ebenen,Deutsche Sportlerinnen,ORG
Angelique Kerber und Alexander Zverev: Grand Slam-Siege unterstreichen deutsches Tennispotential,Angelique Kerber,PER
Angelique Kerber und Alexander Zverev: Grand Slam-Siege unterstreichen deutsches Tennispotential,Alexander Zverev,PER
Angelique Kerber und Alexander Zverev: Grand Slam-Siege unterstreichen deutsches Tennispotential,Grand Slam-Siege,ORG
Angelique Kerber und Alexander Zverev: Grand Slam-Siege unterstreichen deutsches Tennispotential,deutsches,MISC
Deutschlands vielfältige Sportszene: Von Wintersport bis Leichtathletik,Deutschlands,LOC
Erfolgreiche deutsche Wintersportler und ihre internationalen Erfolge,deutsche,MISC
Revolution im All: Wie Raumfahrt unser Leben verändert,Revolution im All,MISC
Revolution im All: Wie Raumfahrt unser Leben verändert,Wie Raumfahrt unser Leben,MISC
Raumfahrt: Die Erforschung des Universums und ihre Auswirkungen auf unsere Lebensweise,Raumfahrt,MISC
"Raumfahrt - Mehr als nur Sterne: Technologien, die unsere Zukunft prägen werden",Raumfahrt -,MISC
Wissenschaft im All: Wie Raumfahrt unser Verständnis des Universums erweitert,Wissenschaft im All,ORG
Raumfahrt und der Alltag - Innovative Technologien aus dem Weltall,Raumfahrt,MISC
"Raumfahrt und Umweltschutz - Wie Technologien aus dem Weltall helfen, die Erde zu schützen",Erde,LOC
Die Raumfahrt: Innovationen aus dem All für eine bessere Lebensweise auf der Erde,Erde,LOC
Raumfahrt - Vom Weltraum zur Erde: Innovative Technologien für den Alltag,Raumfahrt,MISC
Raumfahrt - Vom Weltraum zur Erde: Innovative Technologien für den Alltag,Erde,LOC
Raumfahrt - Mehr als nur eine Reise zum Mond,Raumfahrt -,MISC
Raumfahrt - Mehr als nur eine Reise zum Mond,Mond,LOC
Wissenschaft und Raumfahrt - Vom Weltall zur Erde: Innovative Technologien für unsere Lebensweise,Wissenschaft und Raumfahrt,MISC
Wissenschaft und Raumfahrt - Vom Weltall zur Erde: Innovative Technologien für unsere Lebensweise,Erde,LOC
"Radwege, Sharing-Dienste und öffentlicher Personennahverkehr - Wie Städte auf die Zukunft der Mobilität reagieren",Sharing-Dienste,LOC
Alternative Verkehrsmittel: Vom Auto zur Rad- und Sharing-Revolution,Sharing-Revolution,LOC
Pendlerbelastung reduzieren - Wege zur Verbesserung der städtischen Mobilität,Pendlerbelastung,PER
"Staus, Parkprobleme und Umweltverschmutzung - Wie Städte den öffentlichen Raum attraktiver gestalten können",Parkprobleme,LOC
Radverkehrsnetze ausbauen: Sicherheit und Komfort für Fahrradfahrerinnen und Fahrradfahrer,Radverkehrsnetze,LOC
Verkehrswende: Die wichtige Rolle von Rad- und Fußwegen sowie Sharing-Diensten,Sharing-Diensten,MISC
"Carsharing, Bikesharing und Co. - Alternative Verkehrsmittel für eine nachhaltige Mobilität",Carsharing,ORG
"Radwege, Sharing-Dienste und öffentlicher Verkehr - Die Zukunft der städtischen Mobilität",Sharing-Dienste,LOC
Pendlerbelastung reduzieren: Wie Städte den Umstieg auf alternative Verkehrsmittel unterstützen können,Pendlerbelastung,PER
Die Rechtsstaatlichkeit in Frage gestellt - Menschenrechte in einigen Staaten im Fokus,Staaten,LOC
Gewalt gegen Demonstranten - ein Zeichen der Angst oder Unsicherheit?,Gewalt gegen Demonstranten,MISC
Die Rechte von Familien betroffener politischer Gegner: Das dunkle Rätsel des Verschwindenslasses,Verschwindenslasses,MISC
"Autokratische Staaten und Menschenrechte: Die Herausforderung, Freiheit zu schützen und zu fördern",Autokratische Staaten,ORG
Die Verantwortung von Staaten bei der Achtung und Gewährleistung von Menschenrechten,Staaten,LOC
Globaler Dialog über Menschenrechte: Wie können wir gemeinsam Verbesserungen erreichen?,Globaler Dialog über Menschenrechte,MISC
Naturkatastrophen in Deutschland: Die verheerenden Folgen des Klimawandels,Deutschland,LOC
Hitzewelle und Waldbrände: Die Naturkatastrophen 2021 in Deutschland,Deutschland,LOC
Die Zukunft des Wetters in Deutschland - Kann man sich vorbereiten?,Deutschland,LOC
Naturkatastrophen: Wie Deutschland die Folgen des Klimawandels bekämpft,Deutschland,LOC
Wetterextreme in Deutschland - Eine Bilanz der Naturkatastrophen 202,Deutschland,LOC
Wetterextreme in Deutschland - Eine Bilanz der Naturkatastrophen 202,Naturkatastrophen 202,MISC
Naturkatastrophen in Deutschland: Überschwemmungen und Waldbrände im Fokus,Deutschland,LOC
Wetterextreme in Deutschland - Eine Analyse der Naturkatastrophen 202,Deutschland,LOC
Wetterextreme in Deutschland - Eine Analyse der Naturkatastrophen 202,Naturkatastrophen 202,MISC
Naturkatastrophen - Wie Deutschlands Umwelt unter dem Klimawandel leidet,Deutschlands,LOC
Überschwemmungen und Waldbrände - Die Naturkatastrophen in Deutschland 202,Deutschland,LOC
Wetterextreme und Naturkatastrophen - Eine Betrachtung der Situation in Deutschland,Wetterextreme und Naturkatastrophen,MISC
Wetterextreme und Naturkatastrophen - Eine Betrachtung der Situation in Deutschland,Deutschland,LOC
"Die Natur im Aufstand: Überschwemmungen, Waldbrände und Hitzewelle in Deutschland",Aufstand,MISC
"Die Natur im Aufstand: Überschwemmungen, Waldbrände und Hitzewelle in Deutschland",Deutschland,LOC
"Wetterextreme in Deutschland - Überschwemmungen, Waldbrände und Hitzewelle",Deutschland,LOC
Klimawandel und Naturkatastrophen - Die Situation in Deutschland 202,Klimawandel und Naturkatastrophen,MISC
Klimawandel und Naturkatastrophen - Die Situation in Deutschland 202,Deutschland,LOC
"Naturkatastrophen in Deutschland: Überschwemmungen, Waldbrände und Hitzewelle im Fokus",Deutschland,LOC
Wetterextreme in Deutschland - Eine Analyse der Naturkatastrophen im letzten Jahr,Deutschland,LOC
Wissenschaftspolitik in Deutschland: Investitionen für Erfolge,Deutschland,LOC
Die Bedeutung von Wissenschaft und Innovation für die deutsche Wirtschaft,deutsche,MISC
Deutschland setzt auf Forschung und Entwicklung - so geht es weiter!,Deutschland,LOC
Wie die Bundesregierung den Wissenschaftsstandort Deutschland stärkt,Deutschland,LOC
Die deutsche Wissenschaftspolitik im internationalen Vergleich,deutsche,MISC
Wissenschaftspolitik in Deutschland: Erfolgsfaktoren und Herausforderungen,Deutschland,LOC
Deutschland investiert in Wissenschaft und Technologie - warum das wichtig ist,Deutschland,LOC
Forschung und Entwicklung als Basis für den deutschen Wohlstand,deutschen,MISC
Die Bedeutung von Bildung und Stipendien in der deutschen Wissenschaftspolitik,deutschen,MISC
Deutschland auf dem Weg zur Innovationsnation - so geht es weiter!,Deutschland,LOC
Deutschland auf dem Weg zur Innovationsnation - so geht es weiter!,Innovationsnation,LOC
Die deutsche Wissenschaftspolitik im internationalen Vergleich - wo stehen wir?,deutsche,MISC
Wissenschaft und Innovation - wie sie für Deutschland entscheidend sind,Deutschland,LOC
"Wissenschaftspolitik in Deutschland: Investitionen, Zusammenarbeit und Erfolge",Deutschland,LOC
Verbesserung des deutschen Bildungssystems: Schlüsselaspekte,deutschen,MISC
Chancengleichheit und Inklusion: Unverzichtbare Ziele im Bildungswesen,Inklusion,ORG
Internationale Zusammenarbeit in der Bildung: Bedeutung des Kulturaustauschs,Kulturaustauschs,LOC
Verbesserung des deutschen Bildungssystems: Wie wir Schülern bessere Chancen geben können,deutschen,MISC
Inklusion und Chancengleichheit in der Bildung: Unverzichtbare Werte im 21. Jahrhundert,Inklusion,ORG
Verbesserung des deutschen Bildungssystems: Schlüsselaspekte zur Anpassung an neue Erfordernisse,deutschen,MISC
Lithium-Abbau: Chancen für eine nachhaltige Zukunft,Lithium-Abbau,PER
Neue Technologien und Methoden zur Gewinnung von Lithium,Neue Technologien und Methoden,MISC
Lithium-Boom: Herausforderungen und Chancen für den Rohstoffmarkt,Lithium-Boom,PER
Lithium-Abbau: Umweltaspekte und zukünftige Perspektiven,Lithium-Abbau,LOC
Lithium-Abbau und Umweltaspekte - ein schwieriger Balanceakt für die Rohstoffbranche,Lithium-Abbau,LOC
Lithium-Abbau: Umweltaspekte und zukünftige Perspektiven in der Rohstoffbranche,Lithium-Abbau,LOC
Dörfle kämpft gegen hohe Energiepreise: Umstellung auf energieeffiziente Technologien im gesamten Ort,Dörfle,PER
Mayor Schmidt stellt öffentliche Gebäude und Straßenbeleuchtungen in Dörfle um - Energiekosten sollen sinken,Mayor Schmidt,PER
Mayor Schmidt stellt öffentliche Gebäude und Straßenbeleuchtungen in Dörfle um - Energiekosten sollen sinken,Dörfle,LOC
"Energieversorgung in Dörfle: Umstieg auf Elektrobusse, Solarpaneele und mehr",Dörfle,LOC
Dörfle setzt auf erneuerbare Energien - Energiepreise werden gesenkt,Dörfle,LOC
Mayor Schmidt's Initiative zur Reduzierung der Energiekosten in Dörfle: Umstellung auf energieeffiziente Technologien,Mayor Schmidt's,PER
Mayor Schmidt's Initiative zur Reduzierung der Energiekosten in Dörfle: Umstellung auf energieeffiziente Technologien,Dörfle,LOC
Energieeffizienz in Dörfle: Wie Mayor Herman Schmidt die Energiepreise drastisch reduzieren möchte,Dörfle,LOC
Energieeffizienz in Dörfle: Wie Mayor Herman Schmidt die Energiepreise drastisch reduzieren möchte,Mayor Herman Schmidt,PER
Umstellung auf erneuerbare Energien: Dörfle kämpft gegen hohe Energiekosten,Dörfle,LOC
Dörfle wird energieeffizient - Einwohner können sich auf niedrigere Energiepreise freuen,Dörfle,LOC
Energieversorgerin Lydia Müller begrüßt Schmidt's Initiative zur Umstellung auf erneuerbare Energien in Dörfle,Lydia Müller,PER
Energieversorgerin Lydia Müller begrüßt Schmidt's Initiative zur Umstellung auf erneuerbare Energien in Dörfle,Dörfle,LOC
Energieeffiziente Technologien für öffentliche Gebäude und Straßenbeleuchtungen in Dörfle - Energiekosten werden gesenkt,Dörfle,LOC
"Mayor Schmidt setzt auf Solarpaneele, Elektrobusse und mehr: Wie er die Energiepreise in Dörfle drastisch reduzieren möchte",Mayor Schmidt,PER
"Mayor Schmidt setzt auf Solarpaneele, Elektrobusse und mehr: Wie er die Energiepreise in Dörfle drastisch reduzieren möchte",Dörfle,LOC
Energieversorgung in Dörfle: Umstellung auf energieeffiziente Technologien - Energiekosten werden gesenkt,Dörfle,LOC
"Mayor Schmidt's Initiative zur Reduzierung der Energiepreise in Dörfle - Umstieg auf Solarpaneele, Elektrobusse und mehr",Mayor Schmidt's,PER
"Mayor Schmidt's Initiative zur Reduzierung der Energiepreise in Dörfle - Umstieg auf Solarpaneele, Elektrobusse und mehr",Dörfle,LOC
Energieeffiziente Technologien für öffentliche Gebäude und Straßenbeleuchtungen in Dörfle - Einwohner können sich über sinkende Energiekosten freuen,Dörfle,LOC
Dörfle wird energieeffizient: Wie Mayor Schmidt die Energiepreise drastisch reduzieren möchte,Dörfle,LOC
Dörfle wird energieeffizient: Wie Mayor Schmidt die Energiepreise drastisch reduzieren möchte,Mayor Schmidt,PER
Energieversorgerin Lydia Müller begrüßt Umstellung auf erneuerbare Energien in Dörfle - Energiekosten werden gesenkt,Lydia Müller,PER
Energieversorgerin Lydia Müller begrüßt Umstellung auf erneuerbare Energien in Dörfle - Energiekosten werden gesenkt,Dörfle,LOC
Energieeffiziente Technologien für öffentliche Gebäude und Straßenbeleuchtungen in Dörfle - Wie Mayor Schmidt die Energiekosten drastisch reduzieren möchte,Dörfle,LOC
Energieeffiziente Technologien für öffentliche Gebäude und Straßenbeleuchtungen in Dörfle - Wie Mayor Schmidt die Energiekosten drastisch reduzieren möchte,Mayor Schmidt,PER
Mayor Schmidt's Initiative zur Umstellung auf erneuerbare Energien in Dörfle: Einwohner können sich über sinkende Energiekosten freuen,Mayor Schmidt's,PER
Mayor Schmidt's Initiative zur Umstellung auf erneuerbare Energien in Dörfle: Einwohner können sich über sinkende Energiekosten freuen,Dörfle,LOC
Regierung ergreift Maßnahmen zur Abschwächung der wirtschaftlichen Folgen von Covid-19,Covid-19,LOC
"Steuererleichterungen, Kurzarbeitergeld und InvestitionsförfÖrderung im Konjunkturpaket",InvestitionsförfÖrderung,ORG
"Konjunkturpaket: Steuererleichterungen, InvestitionsförfÖrderung und Wohnraum-Förderung",InvestitionsförfÖrderung,ORG
Regierung legt Plan zur Bekämpfung der wirtschaftlichen Folgen von Covid-19 vor,Covid-19,LOC
"Konjunkturpaket im Fokus: Steuererleichterungen, InvestitionsförfÖrderung und Kurzarbeitergeld",InvestitionsförfÖrderung,ORG
Corona-Konjunkturpaket: Steigerung der Attraktivität für internationale Investitionen,Corona-Konjunkturpaket,LOC
Regierung ergreift Maßnahmen zur Abfederung der wirtschaftlichen Krise durch Covid-19,Covid-19,LOC
"Neues Konjunkturpaket: Steuererleichterungen, InvestitionsförfÖrderung und Wohnraum-Förderung",Neues Konjunkturpaket,MISC
"Neues Konjunkturpaket: Steuererleichterungen, InvestitionsförfÖrderung und Wohnraum-Förderung",InvestitionsförfÖrderung,ORG
Regierung stellt Plan zur Bekämpfung der wirtschaftlichen Folgen von Covid-19 vor,Covid-19,LOC
"Konjunkturpaket: Steuererleichterungen, InvestitionsförfÖrderung und Kurzarbeitergeld",InvestitionsförfÖrderung,ORG
Corona-Konjunkturpaket: Steigerung der Attraktivität für internationale Investitionen,Corona-Konjunkturpaket,LOC
"Wohnraum-Förderung, Steuererleichterungen und InvestitionsförfÖrderung im Konjunkturpaket",InvestitionsförfÖrderung,ORG
Die Bedeutung von Inklusion für eine gerechte Zukunft,Inklusion,ORG
Die Verbindung zwischen Umweltschutz und sozialer Gerechtigkeit,sozialer,MISC
"Wie können Unternehmen dazu beitragen, unsere Erde zu erhalten?",Erde,LOC
Das Streben nach ökologischer und sozialer Nachhaltigkeit,sozialer,MISC
Die Zukunft der deutschen Abfallwirtschaft: Innovative Lösungen und Technologien,deutschen,MISC
Mülltrennung und -entsorgung in Deutschland: Ein Überblick über das Abfallsystem,Deutschland,LOC
Wie die deutsche Abfallwirtschaft zur Ressourceneinsparung beiträgt,deutsche,MISC
Die Bedeutung der thermischen Abfallverwertung in Deutschland,Deutschland,LOC
Biogastechnologie: Eine neue Methode der Abfallentsorgung in Deutschland,Deutschland,LOC
Verpackungsgesetze und Mehrwegsysteme: Maßnahmen zur Reduktion von Abfällen in Deutschland,Verpackungsgesetze,LOC
Verpackungsgesetze und Mehrwegsysteme: Maßnahmen zur Reduktion von Abfällen in Deutschland,Deutschland,LOC
Die wachsende Bedeutung des Reparaturgeschäfts in der deutschen Abfallwirtschaft,Reparaturgeschäfts,PER
Die wachsende Bedeutung des Reparaturgeschäfts in der deutschen Abfallwirtschaft,deutschen,MISC
Umweltauflagen und Regeln für die Abfallentsorgung in Deutschland,Deutschland,LOC
Deutsche Abfallwirtschaft: Erfolge und Herausforderungen im internationalen Vergleich,Deutsche,MISC
Die deutsche Müllabfuhr: Effiziente Erfassung und Trennung von Abfällen,deutsche,MISC
Wie Unternehmen in Deutschland ihre Gewerbe- und Industrieabfälle effizient verwerten,Deutschland,LOC
Die wichtigsten Akteure in der deutschen Abfallwirtschaft,deutschen,MISC
Die Bedeutung von Wissenschaft und Forschung für die Weiterentwicklung der deutschen Abfallwirtschaft,deutschen,MISC
Das deutsche Abfallgesetz: Anforderungen und Bestimmungen für Unternehmen,deutsche,MISC
Abfälle als Ressource: Wie die deutsche Abfallwirtschaft den Kreislauf schließen hilft,deutsche,MISC
Die Bedeutung der Abfallwirtschaft für den Klimaschutz in Deutschland,Deutschland,LOC
"Die Zusammenarbeit von Politik, Wirtschaft und Verbrauchern zur Förderung einer nachhaltigen Abfallwirtschaft in Deutschland",Deutschland,LOC
Vereinigte Staaten schließen Botschaft in Damaskus: Reaktion auf syrische Instabilität,Vereinigte Staaten,LOC
Vereinigte Staaten schließen Botschaft in Damaskus: Reaktion auf syrische Instabilität,Damaskus,LOC
USA ziehen sich aus Syrien zurück: Sicherheitsbedenken führen zur Schließung der Botschaft,USA,LOC
USA ziehen sich aus Syrien zurück: Sicherheitsbedenken führen zur Schließung der Botschaft,Syrien,LOC
Neues Kapitel in den syrischen Beziehungen: Die USA schließen ihre Botschaft in Damaskus,syrischen,MISC
Neues Kapitel in den syrischen Beziehungen: Die USA schließen ihre Botschaft in Damaskus,USA,LOC
Neues Kapitel in den syrischen Beziehungen: Die USA schließen ihre Botschaft in Damaskus,Damaskus,LOC
Botschaftsschließung in Syrien: Wie reagiert die internationale Gemeinschaft?,Syrien,LOC
Sicherheitsbedenken oder politischer Schachzug? - USA beenden diplomatische Präsenz in Damaskus,USA,LOC
Sicherheitsbedenken oder politischer Schachzug? - USA beenden diplomatische Präsenz in Damaskus,Damaskus,LOC
Die USA ziehen sich aus Damaskus zurück: Botschaft geschlossen wegen Unsicherheit,USA,LOC
Die USA ziehen sich aus Damaskus zurück: Botschaft geschlossen wegen Unsicherheit,Damaskus,LOC
Syrien-Krise: Wie reagiert die internationale Gemeinschaft auf den Schritt der USA?,Syrien-Krise,MISC
Syrien-Krise: Wie reagiert die internationale Gemeinschaft auf den Schritt der USA?,USA,LOC
Instabile Lage in Syrien führt zur Schließung der US-Botschaft in Damaskus,Syrien,LOC
Instabile Lage in Syrien führt zur Schließung der US-Botschaft in Damaskus,Damaskus,LOC
Sicherheitsbedenken oder politischer Rückzug - USA beenden diplomatische Präsenz in Damaskus,USA,LOC
Sicherheitsbedenken oder politischer Rückzug - USA beenden diplomatische Präsenz in Damaskus,Damaskus,LOC
"Es ist zu gefährlich"": Botschaftsschließung als Reaktion auf syrischen Bürgerkrieg",Botschaftsschließung,PER
"Es ist zu gefährlich"": Botschaftsschließung als Reaktion auf syrischen Bürgerkrieg",syrischen Bürgerkrieg,MISC
Diplomatischer Einschnitt: USA schließen Botschaft in Damaskus,USA,LOC
Diplomatischer Einschnitt: USA schließen Botschaft in Damaskus,Damaskus,LOC
Die USA und Syrien: Neue Herausforderungen in den bilateralen Beziehungen,USA,LOC
Die USA und Syrien: Neue Herausforderungen in den bilateralen Beziehungen,Syrien,LOC
Sicherheitsbedenken oder politisches Signal - USA ziehen sich aus Syrien zurück,USA,LOC
Sicherheitsbedenken oder politisches Signal - USA ziehen sich aus Syrien zurück,Syrien,LOC
US-Botschaft in Damaskus geschlossen: Reaktion auf syrische Unsicherheit,Damaskus,LOC
"Es ist zu gefährlich"": Die USA beenden ihre diplomatische Präsenz in Syrien",USA,LOC
"Es ist zu gefährlich"": Die USA beenden ihre diplomatische Präsenz in Syrien",Syrien,LOC
Botschaftsschließung in Damaskus: Wie reagiert die internationale Gemeinschaft?,Damaskus,LOC
Syrischer Bürgerkrieg und seine Auswirkungen auf die diplomatischen Beziehungen,Syrischer Bürgerkrieg,MISC
Die USA im Schatten des syrischen Bürgerkriegs - Botschaftsschließung in Damaskus,USA,LOC
Die USA im Schatten des syrischen Bürgerkriegs - Botschaftsschließung in Damaskus,syrischen Bürgerkriegs,MISC
Die USA im Schatten des syrischen Bürgerkriegs - Botschaftsschließung in Damaskus,Damaskus,LOC
"Sicherheitsbedenken"" oder politisches Signal - Die USA ziehen sich aus Damaskus zurück",USA,LOC
"Sicherheitsbedenken"" oder politisches Signal - Die USA ziehen sich aus Damaskus zurück",Damaskus,LOC
Reaktion auf syrische Instabilität: Die USA schließen ihre Botschaft in Damaskus,USA,LOC
Reaktion auf syrische Instabilität: Die USA schließen ihre Botschaft in Damaskus,Damaskus,LOC
Die Bedeutung von öffentlicher Gesundheit in der COVID-19-Pandemie,COVID-19-Pandemie,ORG
Surveillance und Trends in der öffentlichen Gesundheit: Warnsignale für Krankheitsausbrüche,Surveillance,MISC
"Lockdowns, Masken und Hygienemaßnahmen: Wie wir uns gegen COVID-19 schützen können",Lockdowns,MISC
"Lockdowns, Masken und Hygienemaßnahmen: Wie wir uns gegen COVID-19 schützen können",COVID-19,LOC
Surveillance und Reaktion auf globale Pandemien,Surveillance,MISC
Die COVID-19-Pandemie: Ein Weckruf für die Bedeutung von öffentlicher Gesundheit,COVID-19-Pandemie,ORG
"Hygiene, Impfungen und soziale Distanzierung: Schlüsselaspekte der öffentlichen Gesundheit",soziale,MISC
Die COVID-19-Pandemie: Ein Wendepunkt für die Bedeutung von öffentlicher Gesundheit?,COVID-19-Pandemie,MISC
Zusammenarbeit und Prävention: Der Weg zu einer gesünderen Zukunft durch öffentliche Gesundheit,Zusammenarbeit und Prävention,MISC
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",europäischen,MISC
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",Frankfurt,LOC
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",Köln,LOC
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",Hamburg,LOC
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",Nicht-Konformität,ORG
"Luftverschmutzung in europäischen Städten: Frankfurt, Köln und Hamburg unter Nicht-Konformität zur NO2-Belastung",NO2-Belastung,ORG
Ozonbelastung in Bodennähe: Die Auswirkungen von Stickstoffdioxid (NO2) und bodennahem Ozone auf unsere Atemwege,NO2,LOC
Stickstoffdioxid (NO2) - Reizgas und Hauptverursacher von Atemwegsbeschwerden,NO2,LOC
"Wetterextreme, steigende Meeresspiegel und Gesundheitsgefahren: Wie der Klimawandel unseren Planeten verändert",Wetterextreme,LOC
"Erneuerbare Energien, Technologieeffizienz und Landwirtschaftspraktiken: Wie können wir den Klimawandel bekämpfen und unsere Lebensmittelversorgung sichern?",Landwirtschaftspraktiken,LOC
Einführung des COVID-19-Impfstoffs in Deutschland,Deutschland,LOC
MMR-Impfungen: Pflicht für Kinder und Jugendliche,MMR-Impfungen,MISC
COVID-19-Impfstoff - Zugang für jeden Bürger in Deutschland,Deutschland,LOC
Ein Überblick über den Stand der Impfungen in Deutschland,Deutschland,LOC
Deutschland setzt auf Schutzimpfungen für alle Menschen,Deutschland,LOC
Ein Blick auf die Erfolge von Impfkampagnen in Europa,Europa,LOC
Die Verantwortung jedes Einzelnen für den Schutz der Gemeinschaft durch Impfungen,Gemeinschaft,ORG
Wie das Robert Koch-Institut den Zugang zu Impfungen sicherstellt,Robert Koch-Institut,LOC
